"","geneID","EE-SRS255459","EE-SRS266343","L2-SRS183249","L2-SRS266344","L4-SRS183251","L4-SRS266345","YA-SRS255509","YA-SRS266342","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"2237","WBGene00038747",0.234993809381834,0.397114775833342,0,0.191289059671761,0,0,0,0,"CBG19550","CBG19550","","7TM GPCR, serpentine chemoreceptor class i (Sri)","sri-57 | WBGene00005569",72.4551,NA,NA,"CRE06626 | WBGene00068078",81.1377,NA,NA
"2238","WBGene00038748",0.616858749627314,0.529486367777789,0,0.0478222649179403,0,0,0.0743127280239614,0.127267282546985,"CBG19551","CBG19551","","C-type lectin-like, PAN-3 domain, C-type lectin-like/link domain superfamily, C-type lectin fold","C18A3.11 | WBGene00044668",32.5671,NA,NA,NA,NA,NA,NA
"2239","WBGene00038751",0.176245357036376,0.441238639814824,0,0,0,0,0,0,"CBG19555","CBG19555","","7TM GPCR, serpentine chemoreceptor class i (Sri)",NA,NA,"CBN29141 | WBGene00191106",62.2302,NA,NA,NA,NA
"2240","WBGene00038754",0.146871130863646,0,0,0,0,0,0,0,"CBG19558","CBG19558","","",NA,NA,NA,NA,NA,NA,NA,NA
"2241","WBGene00038755",0,0,0,0,0,0.100971018086737,0.185781820059903,0,"CBG19559","CBG19559","","",NA,NA,"CBN05280 | WBGene00144005",30.2158,"CRE06360 | WBGene00068107",28.777,NA,NA
"2242","WBGene00038756",0.0293742261727293,0,0,0,0,0,0,0,"CBG19561","CBG19561","","",NA,NA,NA,NA,NA,NA,NA,NA
"2243","WBGene00038763",0.0587484523454585,0,0,0.0956445298358807,0,0.605826108520419,0,0.127267282546985,"CBG19570","CBG19570","","","T05A8.7 | WBGene00020233",24.1784,"CBN25447 | WBGene00164172",22.0657,"CRE06648 | WBGene00054618",27.23,NA,NA
"2244","WBGene00038768",0.41123916641821,0.0882477279629649,0,0.143466794753821,0,0.555340599477051,0.222938184071884,0.25453456509397,"CBG19576","CBG19576","","",NA,NA,NA,NA,NA,NA,NA,NA
"2245","WBGene00038769",0.41123916641821,0.17649545592593,0,0,0,0,0,0,"Cbr-clec-120","CBG19577","","C-type lectin-like, C-type lectin-like/link domain superfamily, C-type lectin fold",NA,NA,NA,NA,NA,NA,NA,NA
"2246","WBGene00038775",0,0,0,0.191289059671761,0,0.100971018086737,0.297250912095846,0.0636336412734924,"CBG19583","CBG19583","","","Y110A2AL.4 | WBGene00022441",31.401,"CBN19984 | WBGene00158709",31.8841,"CRE06404 | WBGene00079255",33.3333,NA,NA
"2247","WBGene00038783",0,0,0,0,0,0,0,0,"CBG19595","CBG19595","","",NA,NA,NA,NA,NA,NA,NA,NA
"2248","WBGene00038787",0,0,0,0,0.646213576171779,0.252427545216841,0.0743127280239614,0.190900923820477,"CBG19600","CBG19600","","CC domain",NA,NA,"CBN18932 | WBGene00157657",58.5859,"CRE06415 | WBGene00054597",59.596,NA,NA
"2249","WBGene00038794",0,0,0,1.09991209311263,0,0.201942036173473,0,0,"CBG19609","CBG19609","","Receptor L-domain, Receptor L-domain superfamily","irld-63 | WBGene00022711",47.3573,"Cbn-irld-63 | WBGene00157672",59.6194,"Cre-irld-63 | WBGene00054593",51.5856,NA,NA
"2250","WBGene00038810",0.205619583209105,0.17649545592593,0,0,0.646213576171779,0.30291305426021,0.297250912095846,0.0636336412734924,"CBG19628","CBG19628","","",NA,NA,NA,NA,NA,NA,NA,NA
"2251","WBGene00038811",0,0,0,0.0956445298358807,0,0.100971018086737,0.0371563640119807,0,"Cbr-sri-27","CBG19629","","7TM GPCR, serpentine chemoreceptor class i (Sri)","sri-27 | WBGene00005539",55.873,NA,NA,"Cre-sri-27.1 | WBGene00054573",61.9048,NA,NA
"2252","WBGene00038812",0,0.0882477279629649,0,0.143466794753821,0,0.100971018086737,0,0,"CBG19630","CBG19630","","7TM GPCR, serpentine chemoreceptor class i (Sri)","sri-28 | WBGene00005540",53.0466,NA,NA,"Cre-sri-27.1 | WBGene00054573",57.7061,NA,NA
"2253","WBGene00038819",0.0293742261727293,0,0,0,0,0,0,0,"CBG19638","CBG19638","","",NA,NA,NA,NA,NA,NA,NA,NA
"2254","WBGene00038825",0,0,0,0,0,0,0.0371563640119807,0.0636336412734924,"CBG19646","CBG19646","Protein CBG19532; Protein CBG19646","BTB/POZ domain, Potassium channel tetramerisation-type BTB domain, SKP1/BTB/POZ domain superfamily, BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1/2/3","sdz-35 | WBGene00022570",35.1111,"CBN06597 | WBGene00145322",37.3333,NA,NA,NA,NA
"2255","WBGene00038829",0.146871130863646,0.0441238639814825,0,0,0,0.100971018086737,0.0743127280239614,0,"CBG19651","CBG19651","","P-type ATPase, Cation-transporting P-type ATPase, C-terminal, P-type ATPase, A domain superfamily, P-type ATPase, phosphorylation site, HAD superfamily, P-type ATPase, transmembrane domain superfamily, P-type ATPase, cytoplasmic domain N, HAD-like superfamily, P-type ATPase, haloacid dehalogenase domain",NA,NA,NA,NA,NA,NA,"Cjp-catp-3 | WBGene00135874",84.0549
"2256","WBGene00038874",0,0,0,0,0,0,0,0,"CBG19700","CBG19700","Protein CBG19700; Protein CBG24956","Zinc finger, CCHC-type, Zinc finger, CCHC-type superfamily","F12D9.2 | WBGene00017401",24.7253,NA,NA,"CRE22857 | WBGene00083273",36.8132,"CJA42871 | WBGene00218719",11.5385
"2257","WBGene00038889",0,0.0441238639814825,0,0.478222649179403,0,0,0,0,"Cbr-str-245","CBG19715","","7TM GPCR, serpentine receptor class r (Str)","str-245 | WBGene00006272",58.3596,"Cbn-str-245 | WBGene00152303",70.347,"Cre-str-245 | WBGene00060891",70.347,NA,NA
"2258","WBGene00038899",0.0587484523454585,0.132371591944447,0,0,0,0,0.148625456047923,0,"CBG19729","CBG19729","","Tight junction protein, claudin-like",NA,NA,NA,NA,NA,NA,NA,NA
"2259","WBGene00038985",0.117496904690917,0.0882477279629649,0,0.0478222649179403,0,0,0,0,"CBG19829","CBG19829","","von Willebrand factor A-like domain superfamily","R07C12.1 | WBGene00019931",25.6484,"CBN25662 | WBGene00164387",32.5648,"CRE24331 | WBGene00066045",46.3977,NA,NA
"2260","WBGene00038987",0.0587484523454585,0.0441238639814825,0,0.191289059671761,0,0.100971018086737,0,0,"CBG19834","CBG19834","","7TM GPCR, serpentine receptor class v (Srv)",NA,NA,NA,NA,"CRE16571 | WBGene00080706",10.4918,NA,NA
"2261","WBGene00038988",0,0.0882477279629649,0,0.0956445298358807,0,0,0,0,"CBG19835","CBG19835","","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class v (Srv)",NA,NA,NA,NA,"CRE28649 | WBGene00075690",47.0769,NA,NA
"2262","WBGene00038989",0,0,0,0,0,0,0,0,"Cbr-srv-22","CBG19837","","7TM GPCR, serpentine receptor class v (Srv)","srv-22 | WBGene00005733",50.8475,"CBN30764 | WBGene00192729",61.8644,"CRE28650 | WBGene00063938",68.6441,NA,NA
"2263","WBGene00038991",0.646232975800044,0.485362503796307,0,0,0,0,0,0,"CBG19839","CBG19839","","",NA,NA,NA,NA,NA,NA,NA,NA
"2264","WBGene00039004",0,0,0,0,0,0,0.148625456047923,0,"CBG19857","CBG19857","","",NA,NA,NA,NA,"CRE17396 | WBGene00078219",44.4444,NA,NA
"2265","WBGene00039005",0,0,0,0.573867179015284,0,0.504855090433683,0.297250912095846,0.127267282546985,"CBG19858","CBG19858","","HNH nuclease, Zinc finger C2H2-type, DNA/RNA polymerase superfamily",NA,NA,NA,NA,"CRE20627 | WBGene00074043",21.2726,"CJA19102 | WBGene00138307",12.8205
"2266","WBGene00039020",0.117496904690917,0.220619319907412,0,0.0956445298358807,0,0.0504855090433683,0.55734546017971,0.509069130187939,"CBG19881","CBG19881","","Thrombospondin type-1 (TSP1) repeat","C55C3.7 | WBGene00043065",45.3674,"CBN28851 | WBGene00190816",43.77,"CRE16528 | WBGene00073745",40.2556,NA,NA
"2267","WBGene00039021",0.176245357036376,0.0441238639814825,0,0,0,0,0,0,"CBG19883","CBG19883","","","C55C3.7 | WBGene00043065",31.8584,"CBN28851 | WBGene00190816",33.6283,"CRE16528 | WBGene00073745",23.0089,NA,NA
"2268","WBGene00039029",0,0,0,0.526044914097344,0,0,0.0743127280239614,0,"CBG19892","CBG19892","","7TM GPCR, serpentine receptor class d (Srd)",NA,NA,"CBN32216 | WBGene00194181",50.6289,"CRE16507 | WBGene00063949",79.2453,NA,NA
"2269","WBGene00039030",0,0,0,0.0956445298358807,0,0.151456527130105,0,0,"Cbr-srd-8","CBG19893","","7TM GPCR, serpentine receptor class d (Srd)","srd-8 | WBGene00005086",72.8972,"Cbn-srd-8 | WBGene00153464",78.1931,"Cre-srd-8.1 | WBGene00063950",80.9969,NA,NA
"2270","WBGene00039039",0,0,0,0,0,0.403884072346946,0.148625456047923,0,"CBG19904","CBG19904","","7TM GPCR, serpentine receptor class d (Srd)","srd-12 | WBGene00005090",81.5498,"Cbn-srd-12 | WBGene00157502",85.9779,"CRE15193 | WBGene00076994",69.0037,"CJA27110 | WBGene00182682",63.0996
"2271","WBGene00039041",0.0881226785181878,0.0882477279629649,0,0.717333973769105,0,0.605826108520419,0.0743127280239614,0,"Cbr-srsx-14","CBG19907","","G protein-coupled receptor, rhodopsin-like, GPCR, rhodopsin-like, 7TM, Serpentine type 7TM GPCR chemoreceptor Srsx, Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes","srsx-15 | WBGene00044124",53.0675,"CBN30536 | WBGene00192501",12.5767,NA,NA,NA,NA
"2272","WBGene00039059",0.293742261727293,0.264743183888895,0,0,0,0,0,0,"CBG19933","CBG19933","","F-box domain",NA,NA,NA,NA,NA,NA,NA,NA
"2273","WBGene00039065",0,0,0,0,0,0,0,0,"CBG19948","CBG19948","","Methyltransferase FkbM","F47B8.5 | WBGene00009806",79.1667,"CBN31242 | WBGene00193207",79.7619,"CRE09333 | WBGene00056914",86.9048,NA,NA
"2274","WBGene00039066",0,0,0,0,0,0,0,0,"Cbr-pepm-1.1","CBG19949","","Aminopeptidase N-like , N-terminal domain superfamliy, Aminopeptidase N-like , N-terminal domain","pepm-1 | WBGene00009807",76.0976,"Cbn-pepm-1 | WBGene00150663",77.0732,"Cre-pepm-1 | WBGene00056912",79.5122,NA,NA
"2275","WBGene00039071",0.146871130863646,0,0,0,0,0.0504855090433683,0.371563640119807,0.190900923820477,"CBG19954","CBG19954","","",NA,NA,NA,NA,"CRE13455 | WBGene00084860",54.7945,"CJA22438 | WBGene00178010",43.8356
"2276","WBGene00039097",0.176245357036376,0.132371591944447,0,0.0956445298358807,0,0,0.0743127280239614,0,"CBG19985","CBG19985","","Short-chain dehydrogenase/reductase SDR, NAD(P)-binding domain superfamily",NA,NA,"CBN16530 | WBGene00155255",80.5243,"CRE13529 | WBGene00064026",78.6517,NA,NA
"2277","WBGene00039110",0.0587484523454585,0,0,0.382578119343523,0,0.100971018086737,0,0,"CBG20005","CBG20005","","PAN-3 domain","clec-262 | WBGene00013831",24.6914,"Cbn-clec-262.1 | WBGene00150287",22.8395,NA,NA,NA,NA
"2278","WBGene00039114",0.117496904690917,0.264743183888895,0,0,0,0.100971018086737,0,0,"CBG20010","CBG20010","","",NA,NA,NA,NA,NA,NA,NA,NA
"2279","WBGene00039116",0,0,0,0.0478222649179403,0,0,0.185781820059903,0,"CBG20012","CBG20012","","",NA,NA,NA,NA,NA,NA,NA,NA
"2280","WBGene00039128",0.0587484523454585,0,0,0,0,0,0,0,"CBG20029","CBG20029","","",NA,NA,NA,NA,NA,NA,NA,NA
"2281","WBGene00039134",0,0,0,0,0,0,0,0,"CBG20035","CBG20035","","",NA,NA,NA,NA,NA,NA,"CJA08549 | WBGene00127753",28.7066
"2282","WBGene00039135",0,0,0,0,0,0,0,0,"CBG20036","CBG20036","","",NA,NA,NA,NA,NA,NA,"CJA08549 | WBGene00127753",31.9298
"2283","WBGene00039145",0,0,0,0.0956445298358807,0,0.201942036173473,0,0.127267282546985,"CBG20061","CBG20061","","",NA,NA,NA,NA,NA,NA,NA,NA
"2284","WBGene00039146",0,0,0,0.478222649179403,0,0,0.0743127280239614,0,"CBG20062","CBG20062","","",NA,NA,NA,NA,NA,NA,NA,NA
"2285","WBGene00039151",0.0587484523454585,0,0,0,0,0.0504855090433683,0,0,"Cbr-srm-3","CBG20072","","7TM GPCR, serpentine receptor class r (Str)","srm-3 | WBGene00010273",61.4943,"Cbn-srm-3 | WBGene00152566",81.3218,"Cre-srm-3.1 | WBGene00064060",79.8851,NA,NA
"2286","WBGene00039152",0,0,0,0.191289059671761,0,0.252427545216841,0,0,"CBG20073","CBG20073","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN31785 | WBGene00193750",37.5358,"CRE13553 | WBGene00064059",67.9083,NA,NA
"2287","WBGene00039156",0,0,0,0,0,0,0,0,"CBG20079","CBG20079","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN05694 | WBGene00144419",66.1184,"CRE13547 | WBGene00072994",67.1053,"Cjp-srm-3 | WBGene00132864",24.3421
"2288","WBGene00039157",0.0587484523454585,0,0,0,0,0,0,0.0636336412734924,"CBG20080","CBG20080","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN02318 | WBGene00141043",21.5789,"CRE13550 | WBGene00064057",55.2632,NA,NA
"2289","WBGene00039158",0,0,0,0.143466794753821,0,0.201942036173473,0,0,"CBG20081","CBG20081","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN12431 | WBGene00151156",75.942,"CRE10702 | WBGene00072995",75.0725,"Cjp-srm-3 | WBGene00132864",34.4928
"2290","WBGene00039159",0,0,0,0.0956445298358807,0,0,0,0,"CBG20082","CBG20082","","7TM GPCR, serpentine receptor class r (Str)",NA,NA,"CBN05694 | WBGene00144419",77.6536,"CRE13547 | WBGene00072994",78.2123,"Cjp-srm-3 | WBGene00132864",36.3129
"2291","WBGene00039160",0,0,0,0.191289059671761,0,0,0.0743127280239614,0,"Cbr-srm-2","CBG20083","","7TM GPCR, serpentine receptor class r (Str)","srm-2 | WBGene00005639",73.4513,"Cbn-srm-2 | WBGene00154707",71.6814,"Cre-srm-2.1 | WBGene00064053",81.7109,"Cjp-srm-2 | WBGene00120881",60.767
"2292","WBGene00039161",0,0,0,0.478222649179403,0,0.100971018086737,0.148625456047923,0.127267282546985,"Cbr-srm-1","CBG20084","","7TM GPCR, serpentine receptor class r (Str)","srm-1 | WBGene00005638",70.997,"Cbn-srm-1 | WBGene00149462",77.9456,"CRE10705 | WBGene00075372",47.7341,"Cjp-srm-1 | WBGene00130689",64.0483
"2293","WBGene00039173",0,0,0,0,0,0,0,0,"CBG20100","CBG20100","","Thaumatin family, Osmotin/thaumatin-like superfamily",NA,NA,NA,NA,"CRE13475 | WBGene00064044",76.824,NA,NA
"2294","WBGene00039174",0,0,0,0,0,0,0.148625456047923,0,"Cbr-thn-6","CBG20101","","Thaumatin family, Osmotin/thaumatin-like superfamily","thn-6 | WBGene00021992",61.8257,"Cbn-thn-6 | WBGene00193020",62.2407,"Cre-thn-6.1 | WBGene00064043",63.0705,"Cjp-thn-6 | WBGene00120806",52.2822
"2295","WBGene00039179",0.352490714072751,0.17649545592593,0,0.143466794753821,0,0.201942036173473,0.483032732155749,0.25453456509397,"CBG20107","CBG20107","","Ribonuclease H-like superfamily",NA,NA,"CBN18722 | WBGene00157447",56.1404,"CRE05299 | WBGene00075698",5.76441,"CJA35036 | WBGene00210883",12.782
"2296","WBGene00039203",0,0,0,0,0,0,0,0,"CBG20144","CBG20144","","Ubiquitin specific protease domain, Papain-like cysteine peptidase superfamily",NA,NA,"CBN06515 | WBGene00145240",12.3529,NA,NA,NA,NA
"2297","WBGene00039204",0.146871130863646,0.0882477279629649,0,0.478222649179403,0,0,0,0,"CBG20145","CBG20145","","",NA,NA,NA,NA,NA,NA,NA,NA
"2298","WBGene00039228",0.0587484523454585,0.0882477279629649,0,0.334755854425582,0,0,0,0,"CBG20177","CBG20177","","",NA,NA,NA,NA,"CRE17333 | WBGene00065111",21.4035,NA,NA
"2299","WBGene00039248",0.176245357036376,0,0,0.0956445298358807,0,0.201942036173473,0,0,"CBG20207","CBG20207","","",NA,NA,NA,NA,NA,NA,NA,NA
"2300","WBGene00039250",0.176245357036376,0.0441238639814825,0,0,0,0,0,0,"CBG20210","CBG20210","","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"2301","WBGene00039252",0.440613392590939,0.882477279629649,0,0,0,0,0,0,"CBG20212","CBG20212","","F-box associated domain, type 2",NA,NA,NA,NA,NA,NA,NA,NA
"2302","WBGene00039253",0.293742261727293,0,0,0,0.646213576171779,0,0.0743127280239614,0,"CBG20213","CBG20213","","","C03C10.7 | WBGene00007273",56.6327,"CBN23147 | WBGene00161872",53.0612,"CRE13347 | WBGene00061621",63.7755,"CJA02304 | WBGene00121508",31.6327
"2303","WBGene00039297",0.176245357036376,0,0,0,0,0,0.0743127280239614,0,"CBG20274","CBG20274","Protein CBG20274; Protein CBG20278","Protein of unknown function DUF4473",NA,NA,"CBN03472 | WBGene00142197",60.2273,"CRE08700 | WBGene00080956",61.3636,NA,NA
"2304","WBGene00039298",0,0,0,0,0,0,0,0,"CBG20275","CBG20275","","",NA,NA,"CBN02788 | WBGene00141513",53.4653,NA,NA,NA,NA
"2305","WBGene00039301",0.0587484523454585,0,0,0.191289059671761,0,0.0504855090433683,0.297250912095846,0.0636336412734924,"CBG20278","CBG20278","Protein CBG20274; Protein CBG20278","Protein of unknown function DUF4473",NA,NA,"CBN03472 | WBGene00142197",60.2273,"CRE08700 | WBGene00080956",61.3636,NA,NA
"2306","WBGene00039303",0.146871130863646,0.0882477279629649,0,0.669511708851165,0,0.100971018086737,0.0743127280239614,0,"CBG20280","CBG20280","","","T27A3.8 | WBGene00044611",61.4583,"CBN18156 | WBGene00156881",61.4583,"CRE28133 | WBGene00056300",65.625,"CJA15651 | WBGene00134855",43.75
"2307","WBGene00039336",0.176245357036376,0.132371591944447,0,0.191289059671761,0,0.30291305426021,0.148625456047923,0.127267282546985,"CBG20324","CBG20324","","Ion channel regulatory protein, UNC-93, MFS transporter superfamily","Y39B6A.27 | WBGene00012686",62.0397,NA,NA,NA,NA,"CJA13102 | WBGene00132306",35.4108
"2308","WBGene00039350",0.234993809381834,0,0,0,0.646213576171779,0,0.0371563640119807,0.0636336412734924,"CBG20343","CBG20343","Protein CBG20339; Protein CBG20343","AAA+ ATPase domain, ATPase, AAA-type, core, ATPase, AAA-type, conserved site, 26S proteasome regulatory subunit P45-like, Nucleic acid-binding, OB-fold, P-loop containing nucleoside triphosphate hydrolase, Proteasomal ATPase OB C-terminal domain, AAA ATPase, AAA+ lid domain","F56F11.4 | WBGene00018991",87.7108,NA,NA,NA,NA,"CJA02081 | WBGene00121285",84.5783
"2309","WBGene00039372",0.205619583209105,0.838353415648167,0,0.239111324589702,0,0.100971018086737,0,0,"CBG20382","CBG20382","","",NA,NA,NA,NA,NA,NA,NA,NA
"2310","WBGene00039374",0.117496904690917,0.17649545592593,0,0.526044914097344,0,0.504855090433683,0.111469092035942,0,"CBG20385","CBG20385","","",NA,NA,NA,NA,NA,NA,NA,NA
"2311","WBGene00039386",0,0,0,0,0,0,0,0,"CBG20401","CBG20401","","",NA,NA,NA,NA,NA,NA,NA,NA
"2312","WBGene00039387",0,0,0,0.0956445298358807,0,0,0,0,"CBG20402","CBG20402","","7TM GPCR, serpentine receptor class h (Srh)","srh-73 | WBGene00005294",40.3409,NA,NA,NA,NA,NA,NA
"2313","WBGene00039410",0,0,0,0.573867179015284,0,0.201942036173473,0,0,"Cbr-sru-47.3","CBG20426","","7TM GPCR, serpentine receptor class u (Sru)","sru-47 | WBGene00005710",78.3784,"Cbn-sru-47 | WBGene00152787",82.1622,"Cre-sru-47 | WBGene00056021",83.7838,NA,NA
"2314","WBGene00039416",0,0,0,0,0,0,0,0,"CBG20432","CBG20432","","",NA,NA,NA,NA,NA,NA,NA,NA
"2315","WBGene00039417",0,0,0,0,0,0,0,0,"CBG20433","CBG20433","","7TM GPCR, serpentine receptor class h (Srh)","srh-73 | WBGene00005294",40.3409,NA,NA,NA,NA,NA,NA
"2316","WBGene00039428",0.146871130863646,0.264743183888895,0,0.0956445298358807,0,0.0504855090433683,0.0371563640119807,0,"CBG20450","CBG20450","","",NA,NA,NA,NA,NA,NA,NA,NA
"2317","WBGene00039429",0,0,0,0.382578119343523,0,0.201942036173473,0.111469092035942,0.127267282546985,"Cbr-ant-1.2","CBG20451","ADP/ATP translocase","Mitochondrial carrier protein, ADP/ATP carrier protein, eukaryotic type, Mitochondrial substrate/solute carrier, Mitochondrial carrier domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"2318","WBGene00039442",0.0881226785181878,0,0,0,0,0.0504855090433683,0,0,"CBG20466","CBG20466","","",NA,NA,NA,NA,NA,NA,NA,NA
"2319","WBGene00039447",0.352490714072751,0.529486367777789,0,0,0,0,0,0,"CBG20472","CBG20472","","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase-like domain superfamily, Protein kinase, ATP binding site",NA,NA,NA,NA,NA,NA,NA,NA
"2320","WBGene00039448",0,0,0,0,0,0.100971018086737,0,0,"CBG20473","CBG20473","","Protein kinase domain, Serine/threonine-protein kinase, active site, Protein kinase-like domain superfamily, Protein kinase, ATP binding site",NA,NA,NA,NA,NA,NA,NA,NA
"2321","WBGene00039474",0.0293742261727293,0.308867047870377,0,0,0,0.151456527130105,0.148625456047923,0.190900923820477,"CBG20502","CBG20502","","",NA,NA,NA,NA,NA,NA,NA,NA
"2322","WBGene00039478",0,0,0,0,0,0,0,0,"CBG20506","CBG20506","","CRAL-TRIO lipid binding domain, CRAL/TRIO, N-terminal domain superfamily, CRAL-TRIO lipid binding domain superfamily","ctg-1 | WBGene00010370",93.7778,"Cbn-ctg-1 | WBGene00185094",94.6667,"Cre-ctg-1 | WBGene00072198",95.5556,"Cjp-ctg-1 | WBGene00129750",88.4444
"2323","WBGene00039486",0.734355654318232,0.529486367777789,0,0,0,0,0,0,"CBG20516","CBG20516","","",NA,NA,NA,NA,NA,NA,NA,NA
"2324","WBGene00039504",0,0.0441238639814825,0,0.0478222649179403,0,0,0.0743127280239614,0,"CBG20541","CBG20541","","","nhr-79 | WBGene00003669",60,"Cbn-nhr-79 | WBGene00190811",64,"Cre-nhr-79 | WBGene00075431",64,NA,NA
"2325","WBGene00039506",0,0,0,0.191289059671761,0,1.41359425321431,0.0743127280239614,0,"CBG20543","CBG20543","","Protein of unknown function DUF267, Caenorhabditis species",NA,NA,"CBN03565 | WBGene00142290",67.561,"CRE23396 | WBGene00063373",68.5366,NA,NA
"2326","WBGene00039507",0,0.17649545592593,0,0,0,0,0,0,"CBG20545","CBG20545","","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class x  (Srx)","srx-58 | WBGene00005949",18.6667,"CBN21897 | WBGene00160622",55.6667,"CRE09199 | WBGene00056699",68,"CJA10438 | WBGene00129642",10.3333
"2327","WBGene00039523",0.38186494024548,0.17649545592593,0,0,0,0,0,0.127267282546985,"Cbr-grd-8","CBG20565","","Ground-like domain","grd-8 | WBGene00001697",77.8157,"Cbn-grd-8 | WBGene00190701",86.6894,"Cre-grd-8 | WBGene00057946",85.6655,NA,NA
"2328","WBGene00039547",0.176245357036376,0.0882477279629649,0,0.382578119343523,0,0.504855090433683,0.222938184071884,0,"CBG20594","CBG20594","","Glycosyltransferase family 92","C17A2.2 | WBGene00015870",60.5263,NA,NA,"CRE18630 | WBGene00057919",72.7273,"CJA18922 | WBGene00138125",36.8421
"2329","WBGene00039548",0.176245357036376,0.264743183888895,0,0.0956445298358807,0,0.403884072346946,0.260094548083865,0,"CBG20595","CBG20595","Glycosyltransferase family 92 protein","Glycosyltransferase family 92",NA,NA,"CBN28756 | WBGene00190721",59.5023,"CRE18631 | WBGene00082457",81.9005,"CJA18922 | WBGene00138125",34.8416
"2330","WBGene00039587",0.0587484523454585,0.0882477279629649,0,0.382578119343523,0,0.100971018086737,0.148625456047923,0.127267282546985,"Cbr-sra-12","CBG20641","","7TM GPCR, serpentine receptor class a (Sra)","sra-12 | WBGene00005038",80.0613,"Cbn-sra-12 | WBGene00164044",84.9693,NA,NA,NA,NA
"2331","WBGene00039594",0,0.17649545592593,0,0.191289059671761,0,0.454369581390314,0.148625456047923,0.190900923820477,"Cbr-gst-22","CBG20649","","Glutathione S-transferase, N-terminal, Glutathione S-transferase, C-terminal, Glutathione S-transferase, C-terminal-like, Thioredoxin-like superfamily, Glutathione S-transferase, C-terminal domain superfamily, Glutathione transferase family","gst-34 | WBGene00001782",62.037,"CBN18023 | WBGene00156748",68.5185,"CRE11686 | WBGene00080210",75.9259,"Cjp-gst-34 | WBGene00133250",54.6296
"2332","WBGene00039624",0,0,0,0,0,0,0.0743127280239614,0,"CBG20688","CBG20688","","Arrestin-like, N-terminal, Arrestin C-terminal-like domain, Arrestin-like, C-terminal, Immunoglobulin E-set","arrd-13 | WBGene00011054",59.5238,"CBN11453 | WBGene00150178",64.2857,NA,NA,"CJA15823 | WBGene00135027",55
"2333","WBGene00039636",0,0.17649545592593,0,0.908623033440866,0,0,0,0.0636336412734924,"Cbr-egas-2","CBG20700","","EGF-like domain, Carbohydrate-binding WSC",NA,NA,NA,NA,NA,NA,NA,NA
"2334","WBGene00039639",0,0,0,0,0,0,0,0,"CBG20703","CBG20703","","Trypsin Inhibitor-like, cysteine rich domain, Serine protease inhibitor-like superfamily","T06E6.10 | WBGene00011540",26.2774,NA,NA,NA,NA,NA,NA
"2335","WBGene00039640",0,0,0,0,0,0,0.0371563640119807,0,"CBG20704","CBG20704","","Trypsin Inhibitor-like, cysteine rich domain, Serine protease inhibitor-like superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"2336","WBGene00039641",0,0,0,0,0,0,0,0,"CBG20705","CBG20705","","Trypsin Inhibitor-like, cysteine rich domain, Serine protease inhibitor-like superfamily","T06E6.10 | WBGene00011540",31.7518,NA,NA,NA,NA,NA,NA
"2337","WBGene00039642",0,0,0,0,0,0,0,0,"CBG20706","CBG20706","","Trypsin Inhibitor-like, cysteine rich domain, Serine protease inhibitor-like superfamily","T06E6.10 | WBGene00011540",41.8367,NA,NA,NA,NA,NA,NA
"2338","WBGene00039649",0.293742261727293,0.308867047870377,0,0.191289059671761,0,0.605826108520419,0,0.190900923820477,"CBG20715","CBG20715","","CUB domain, Spermadhesin, CUB domain superfamily","Y69H2.17 | WBGene00077455",53.4247,NA,NA,"CRE07806 | WBGene00069829",58.9041,NA,NA
"2339","WBGene00039651",0.0587484523454585,0.0882477279629649,0,0,0,0,0,0,"Cbr-nhr-241.1","CBG20720","","Nuclear hormone receptor, ligand-binding domain, Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily","nhr-270 | WBGene00020062",29.6128,"Cbn-nhr-241 | WBGene00162033",53.7585,"Cre-nhr-241 | WBGene00068272",49.2027,NA,NA
"2340","WBGene00039652",0,0.0882477279629649,0,0,0,0,0,0,"Cbr-ubc-19","CBG20721","","",NA,NA,"Cbn-ubc-19 | WBGene00140754",70.3125,"Cre-ubc-19 | WBGene00069827",73.4375,NA,NA
"2341","WBGene00039653",0.264368035554563,0.264743183888895,0,0.573867179015284,0,0.0504855090433683,0,0.0636336412734924,"CBG20722","CBG20722","","RGS domain, RGS, subdomain 1/3, RGS domain superfamily, RGS, subdomain 2",NA,NA,NA,NA,"CRE23684 | WBGene00068120",64.2045,NA,NA
